origen;destino;a_ofertados;v_ofertados;distancia;tiempo;carreteras;n_tramos;riesgo;velocidad_media
Torrejón de Velasco;Parla;3.0;1.0;7923.0;491.0;Avenida de la Constitución,A-42;2;si;58.09
Torrejón de Velasco;Torrejón de Ardoz;2.0;1.0;46682.0;2168.0;A-42,M-50;2;si;77.52
Torrejón de Velasco;Torrejón de la Calzada;3.0;1.0;2420.0;217.0;Avenida de la Constitución,M-404;2;no;40.15
Torrejón de Velasco;Valdemoro;3.0;1.0;9991.0;723.0;M-404,M-423,Calle de Rosalía de Castro;3;no;49.75
Torrejón de la Calzada;Alcalá de Henares;3.0;1.0;58695.0;2763.0;A-42,M-50;2;si;76.48
Torrejón de la Calzada;Alcorcón;2.0;1.0;23963.0;1347.0;A-42,M-50;2;si;64.04
Torrejón de la Calzada;Coslada;3.0;1.0;38032.0;1931.0;A-42,M-45;2;si;70.9
Torrejón de la Calzada;Cubas de la Sagra;3.0;1.0;4976.0;389.0;M-404,Camino de Parla;2;no;46.05
Torrejón de la Calzada;Fuenlabrada;3.0;1.0;14788.0;910.0;A-42,M-506;2;si;58.5
Torrejón de la Calzada;Getafe;3.0;1.0;13659.0;720.0;A-42;1;si;68.3
Torrejón de la Calzada;Humanes de Madrid;3.0;1.0;9718.0;613.0;M-404,M-419,M-410;3;no;57.07
Torrejón de la Calzada;Las Rozas de Madrid;2.0;1.0;75720.0;4732.0;R-5,M-507;2;no;57.61
Torrejón de la Calzada;Leganés;2.0;1.0;16829.0;975.0;A-42;1;si;62.14
Torrejón de la Calzada;Madrid;2.75;1.5;27984.0;1706.0;A-42;1;si;59.05
Torrejón de la Calzada;Parla;3.0;1.0;6248.0;449.0;Calle Real,A-42;2;si;50.1
Torrejón de la Calzada;Pozuelo de Alarcón;3.0;1.0;37770.0;1892.0;A-42,M-40;2;si;71.87
Torrejón de la Calzada;Rivas-Vaciamadrid;3.0;1.0;36060.0;1579.0;A-42,M-50;2;si;82.21
Torrejón de la Calzada;San Fernando de Henares;3.0;1.0;40267.0;1939.0;A-42,M-50;2;si;74.76
Torrejón de la Calzada;Torrejón de Ardoz;3.0;1.0;45007.0;2126.0;A-42,M-50;2;si;76.21
Torrejón de la Calzada;Torrejón de Velasco;3.0;1.0;2397.0;219.0;M-404,Avenida de la Constitución;2;no;39.4
Torrelaguna;Alcobendas;3.0;1.0;45094.0;2163.0;A-1;1;no;75.05
Torrelaguna;Aranjuez;3.0;1.0;106237.0;5121.0;A-1,M-30,A-4;3;no;74.68
Torrelaguna;Buitrago del Lozoya;3.0;1.0;26052.0;1576.0;M-131,A-1;2;no;59.51
Torrelaguna;Collado Villalba;3.0;1.0;51336.0;3563.0;N-320,M-608,M-608;3;si;51.87
Torrelaguna;La Cabrera;3.0;1.0;10576.0;905.0;N-320,M-124;2;si;42.07
Torrelaguna;Loeches;4.0;2.0;61083.0;3488.0;N-320,M-103,M-100;3;si;63.04
Torrelaguna;Madrid;2.88;1.0;60392.0;3143.0;N-320,A-1;2;si;69.17
Torrelaguna;Paracuellos de Jarama;2.0;1.0;41155.0;2430.0;M-103,M-111;2;no;60.97
Torrelaguna;Perales de Tajuña;2.0;1.0;84998.0;3946.0;M-111,M-50,R-3;3;si;77.55
Torrelaguna;San Sebastián de los Reyes;2.5;1.0;41172.0;2106.0;N-320,A-1;2;si;70.38
Torrelaguna;Soto del Real;3.0;1.0;25000.0;1499.0;N-320,M-608;2;si;60.04
Torrelaguna;Torrejón de Ardoz;4.0;2.0;45380.0;2954.0;N-320,M-103,M-108;3;si;55.3
Torrelaguna;Valdemoro;3.0;1.0;85290.0;4078.0;A-1,A-4;2;no;75.29
Torrelaguna;Venturada;2.0;1.0;9417.0;624.0;N-320;1;si;54.33
Torrelodones;Ajalvir;3.0;1.0;55642.0;2955.0;A-6,M-40,R-2;3;si;67.79
Torrelodones;Alcalá de Henares;3.0;1.0;58800.0;3557.0;A-6,A-2;2;si;59.51
Torrelodones;Alcobendas;2.0;1.0;38568.0;2383.0;A-6,M-40;2;si;58.26
Torrelodones;Alcorcón;3.0;1.0;32932.0;1457.0;M-50;1;si;81.37
Torrelodones;Algete;0.0;1.0;52801.0;2939.0;A-6,M-40,A-1;3;si;64.68
Torrelodones;Arganda del Rey;3.0;1.0;60596.0;3155.0;A-6,M-30,A-3;3;si;69.14
Torrelodones;Arroyomolinos;2.0;1.0;42369.0;1842.0;M-50,A-5;2;si;82.81
Torrelodones;Boadilla del Monte;2.6;1.0;22688.0;1064.0;A-6,M-50;2;si;76.76
Torrelodones;Buitrago del Lozoya;2.0;1.0;80027.0;4529.0;M-608,A-1;2;no;63.61
Torrelodones;Collado Mediano;2.0;1.0;17369.0;988.0;A-6,M-601;2;no;63.29
Torrelodones;Collado Villalba;2.95;1.31;11525.0;646.0;A-6;1;no;64.23
Torrelodones;Colmenar Viejo;3.0;1.0;23016.0;1736.0;M-618;1;no;47.73
Torrelodones;El Boalo;2.0;1.0;23441.0;1796.0;A-6,Carretera de Moralzarzal,M-608;3;no;46.99
Torrelodones;Fuenlabrada;2.5;1.0;38636.0;1708.0;A-6,M-50;2;si;81.43
Torrelodones;Fuente el Saz de Jarama;2.0;1.0;54673.0;3135.0;A-6,M-40,A-1;3;si;62.78
Torrelodones;Fuentidueña de Tajo;3.0;1.0;95411.0;4245.0;A-6,A-3;2;si;80.91
Torrelodones;Galapagar;1.67;1.0;7141.0;715.0;M-519,M-519;2;no;35.95
Torrelodones;Getafe;2.67;1.0;41773.0;1976.0;M-50,M-40,M-45;3;si;76.1
Torrelodones;Guadalix de la Sierra;2.0;1.0;40579.0;3032.0;M-618,M-625;2;no;48.18
Torrelodones;Guadarrama;2.69;1.0;18623.0;1008.0;A-6,N-VI;2;no;66.51
Torrelodones;Hoyo de Manzanares;2.67;1.0;7167.0;547.0;M-618;1;no;47.17
Torrelodones;Las Rozas de Madrid;2.5;1.05;91709.0;4219.0;M-50,M-501;2;si;78.25
Torrelodones;Leganés;2.5;1.0;38203.0;1984.0;A-6,M-50,M-40;3;si;69.32
Torrelodones;Madrid;3.62;1.65;29574.0;1775.0;A-6;1;no;59.98
Torrelodones;Majadahonda;2.69;1.15;15662.0;936.0;A-6,M-50;2;si;60.24
Torrelodones;Manzanares el Real;2.0;1.0;26968.0;1986.0;A-6,M-608;2;no;48.88
Torrelodones;Moraleja de Enmedio;2.0;1.0;41331.0;1787.0;A-6,M-50;2;si;83.26
Torrelodones;Moralzarzal;3.0;1.0;18176.0;1144.0;A-6,M-608;2;no;57.2
Torrelodones;Móstoles;3.12;1.25;33319.0;1535.0;A-6,M-50;2;si;78.14
Torrelodones;Navacerrada;3.0;1.0;22100.0;1257.0;A-6,M-601;2;no;63.29
Torrelodones;Parla;4.0;1.0;46864.0;2051.0;M-50;1;si;82.26
Torrelodones;Pinto;1.0;1.0;50375.0;2028.0;M-50;1;si;89.42
Torrelodones;Pozuelo de Alarcón;2.7;1.0;24059.0;1229.0;A-6,M-50,M-503;3;si;70.47
Torrelodones;Rivas-Vaciamadrid;1.0;1.0;52251.0;2663.0;A-6,M-30,A-3;3;si;70.64
Torrelodones;San Lorenzo de El Escorial;2.67;1.0;27666.0;1486.0;A-6,AP-6,M-600;3;no;67.02
Torrelodones;San Sebastián de los Reyes;2.5;1.0;39217.0;2457.0;A-6,M-40;2;si;57.46
Torrelodones;Soto del Real;2.0;1.0;35083.0;2544.0;A-6,M-608;2;no;49.65
Torrelodones;Torrejón de Ardoz;2.0;1.0;48540.0;3006.0;A-6,A-2;2;si;58.13
Torrelodones;Valdemoro;0.0;1.0;55899.0;2274.0;M-50;1;si;88.49
Torrelodones;Villanueva de la Cañada;3.0;1.0;26682.0;1540.0;A-6,M-50,M-509;3;si;62.37
Torrelodones;Villarejo de Salvanés;3.0;1.0;83073.0;3810.0;A-6,A-3;2;si;78.49
Torrelodones;Villaviciosa de Odón;2.0;1.0;29634.0;1436.0;A-6,M-50;2;si;74.29
Torremocha de Jarama;San Sebastián de los Reyes;3.0;1.0;45570.0;2501.0;N-320,A-1;2;si;65.59
Torremocha de Jarama;Torrelaguna;3.0;1.0;4668.0;429.0;Calle de Torrelaguna,Calle de Laguna Baja,Camino Laguna Alta;3;no;39.17
Torremocha de Jarama;Velilla de San Antonio;3.0;1.0;68169.0;3554.0;M-103,M-111,M-50;3;si;69.05
Torres de la Alameda;Alcalá de Henares;2.5;1.0;10871.0;916.0;M-220,M-300;2;no;42.72
Torres de la Alameda;Madrid;3.0;1.0;34657.0;2253.0;M-217,R-3,M-23;3;no;55.38
Tres Cantos;Alcalá de Henares;2.5;1.0;48112.0;2701.0;M-607,M-40,R-2;3;si;64.13
Tres Cantos;Alcobendas;3.0;1.17;13223.0;926.0;M-607,M-616;2;no;51.41
Tres Cantos;Alcorcón;1.4;1.0;40137.0;2207.0;M-607,M-40;2;si;65.47
Tres Cantos;Aranjuez;2.0;1.0;72671.0;3916.0;M-607,M-30,A-4;3;no;66.81
Tres Cantos;Arganda del Rey;2.0;1.0;51139.0;2860.0;M-607,A-3;2;si;64.37
Tres Cantos;Buitrago del Lozoya;3.0;1.0;63048.0;3094.0;M-607,M-608,A-1;3;no;73.36
Tres Cantos;Bustarviejo;2.0;1.0;41912.0;2619.0;M-607,M-611,M-610;3;no;57.61
Tres Cantos;Cercedilla;2.0;1.0;39715.0;2346.0;M-607;1;no;60.94
Tres Cantos;Collado Villalba;2.62;1.15;37602.0;2442.0;M-607,M-608;2;no;55.43
Tres Cantos;Colmenar Viejo;2.95;1.32;10060.0;744.0;M-607,M-962,Avenida de la Libertad;3;no;48.68
Tres Cantos;El Boalo;2.5;1.0;29494.0;1717.0;M-607;1;no;61.84
Tres Cantos;El Molar;3.0;1.0;31926.0;1867.0;M-607,M-104,A-1;3;no;61.56
Tres Cantos;Getafe;3.0;1.0;40076.0;2486.0;M-607,M-30,A-42;3;si;58.03
Tres Cantos;Guadalix de la Sierra;2.2;1.0;27060.0;1770.0;M-607,M-625;2;no;55.04
Tres Cantos;Las Rozas de Madrid;3.0;1.0;104335.0;5325.0;M-40,M-501;2;si;70.54
Tres Cantos;Madrid;6.07;2.54;26986.0;1924.0;M-607,M-30;2;no;50.49
Tres Cantos;Miraflores de la Sierra;3.0;1.0;30093.0;1946.0;M-607,M-609,M-611;3;no;55.67
Tres Cantos;Moralzarzal;2.0;1.0;31584.0;1864.0;M-607;1;no;61.0
Tres Cantos;Móstoles;2.33;1.11;44817.0;2760.0;M-607,M-40;2;si;58.46
Tres Cantos;Navalcarnero;3.0;1.0;59155.0;2869.0;M-40,A-5;2;si;74.23
Tres Cantos;Pinto;2.0;1.0;46356.0;2689.0;M-607,M-30,A-4;3;no;62.06
Tres Cantos;Pozuelo de Alarcón;2.0;1.0;27381.0;1952.0;M-607,M-40;2;si;50.5
Tres Cantos;Rivas-Vaciamadrid;1.0;1.0;42794.0;2368.0;M-607,A-3;2;si;65.06
Tres Cantos;San Sebastián de los Reyes;2.25;1.0;15340.0;1188.0;M-607,M-616,Calle de Manuel de Falla;3;no;46.48
Tres Cantos;Somosierra;3.0;1.0;79681.0;3632.0;M-608,A-1;2;no;78.98
Tres Cantos;Soto del Real;2.8;1.0;21100.0;1225.0;M-607,M-609;2;no;62.01
Tres Cantos;Torrejón de Ardoz;3.0;1.0;35112.0;2332.0;M-607,M-40,A-2;3;si;54.2
Tres Cantos;Torrelodones;1.0;1.0;32669.0;2398.0;M-607,M-618;2;no;49.04
Tres Cantos;Valdemoro;2.5;1.0;51884.0;2859.0;M-607,M-30,A-4;3;no;65.33
Valdelaguna;Arganda del Rey;3.0;1.0;22623.0;1260.0;M-317,A-3,Carretera de Valencia;3;si;64.64
Valdelaguna;Chinchón;3.0;1.0;5145.0;337.0;M-316;1;no;54.96
Valdelaguna;Colmenar de Oreja;4.5;1.5;8205.0;599.0;M-315;1;no;49.31
Valdelaguna;Madrid;3.0;1.0;50812.0;2578.0;A-3;1;si;70.96
Valdemanco;Madrid;3.0;1.0;62839.0;3373.0;A-1,M-30;2;no;67.07
Valdemorillo;Alcorcón;2.5;1.0;37074.0;1927.0;M-503,M-50;2;si;69.26
Valdemorillo;Brunete;2.0;1.0;14505.0;992.0;M-600;1;no;52.64
Valdemorillo;Colmenarejo;3.0;1.0;10020.0;781.0;M-510;1;no;46.19
Valdemorillo;El Escorial;2.0;1.0;12187.0;830.0;M-600;1;no;52.86
Valdemorillo;Guadarrama;4.0;1.0;23756.0;1595.0;M-600;1;no;53.62
Valdemorillo;Madrid;2.31;1.23;40063.0;2531.0;M-600,M-503;2;no;56.98
Valdemorillo;Majadahonda;2.25;1.0;20967.0;1498.0;M-600,M-509;2;no;50.39
Valdemorillo;Navalcarnero;2.5;1.0;29774.0;2027.0;M-600;1;no;52.88
Valdemorillo;Rivas-Vaciamadrid;3.0;1.0;64946.0;3130.0;M-503,M-40,M-45;3;si;74.7
Valdemorillo;San Lorenzo de El Escorial;2.75;1.0;14146.0;1156.0;M-600,Avenida de los Reyes Católicos;2;no;44.05
Valdemorillo;Villanueva de la Cañada;4.33;1.5;9768.0;771.0;M-600;1;no;45.61
Valdemoro;Alameda del Valle;4.0;1.0;118092.0;5497.0;A-4,A-1;2;no;77.34
Valdemoro;Alcalá de Henares;3.45;1.39;53807.0;2633.0;A-4,M-50;2;si;73.57
Valdemoro;Alcobendas;2.56;1.0;44081.0;2497.0;A-4,M-30;2;no;63.55
Valdemoro;Alcorcón;3.11;1.0;29727.0;1592.0;A-4,M-50;2;si;67.22
Valdemoro;Algete;2.0;1.0;58803.0;2773.0;A-4,M-50;2;si;76.34
Valdemoro;Aranjuez;4.0;1.94;21681.0;1293.0;A-4,M-305;2;no;60.36
Valdemoro;Boadilla del Monte;1.6;1.2;37138.0;1802.0;A-4,M-50;2;si;74.19
Valdemoro;Brunete;3.0;1.0;45674.0;2172.0;A-4,M-50,M-501;3;si;75.7
Valdemoro;Cercedilla;2.5;1.0;84334.0;3898.0;A-4,M-50,A-6;3;si;77.89
Valdemoro;Chapinería;3.0;1.0;64942.0;2875.0;M-50,M-501;2;si;81.32
Valdemoro;Ciempozuelos;2.88;1.19;8558.0;814.0;Avenida de Andalucía,A-4,M-404;3;no;37.85
Valdemoro;Collado Villalba;2.0;1.08;69077.0;2962.0;M-50,A-6;2;si;83.96
Valdemoro;Coslada;3.0;1.0;34638.0;1882.0;A-4,M-45;2;no;66.26
Valdemoro;El Boalo;3.0;1.0;80993.0;4112.0;A-4,M-50,A-6;3;si;70.91
Valdemoro;Fuenlabrada;3.59;1.28;18852.0;1210.0;A-4,M-506;2;no;56.09
Valdemoro;Galapagar;2.0;1.0;61519.0;3019.0;M-50,M-505;2;si;73.36
Valdemoro;Getafe;3.31;1.33;17835.0;1088.0;A-4,M-506,A-42;3;si;59.01
Valdemoro;Guadarrama;2.5;1.0;76175.0;3324.0;M-50,A-6;2;si;82.5
Valdemoro;Humanes de Madrid;9.0;3.0;22117.0;1464.0;M-404,M-419,M-410;3;no;54.39
Valdemoro;Las Rozas de Madrid;2.07;1.07;100919.0;4761.0;M-50,M-501;2;si;76.31
Valdemoro;Leganés;2.5;1.0;21005.0;1344.0;A-4,M-506,A-42;3;si;56.26
Valdemoro;Madrid;6.56;3.4;28355.0;1976.0;A-4;1;no;51.66
Valdemoro;Majadahonda;2.57;1.14;47287.0;2199.0;A-4,M-50;2;si;77.41
Valdemoro;Meco;2.0;1.0;64667.0;2857.0;M-50,R-2;2;si;81.48
Valdemoro;Mejorada del Campo;2.67;1.0;34100.0;1646.0;A-4,M-50;2;si;74.58
Valdemoro;Móstoles;3.79;1.45;28944.0;1573.0;A-4,M-50;2;si;66.24
Valdemoro;Navacerrada;2.0;1.0;79652.0;3573.0;M-50,A-6;2;si;80.25
Valdemoro;Navalcarnero;2.33;1.0;45976.0;2037.0;M-50,A-5;2;si;81.25
Valdemoro;Navas del Rey;3.0;1.0;68011.0;2988.0;M-50,M-501;2;si;81.94
Valdemoro;Paracuellos de Jarama;2.0;1.0;50708.0;2218.0;A-4,M-50;2;si;82.3
Valdemoro;Parla;2.27;1.0;14792.0;1136.0;A-4,M-506,M-408;3;no;46.88
Valdemoro;Pedrezuela;2.0;1.0;71908.0;3482.0;A-4,A-1;2;no;74.34
Valdemoro;Pinto;3.46;1.63;8124.0;539.0;A-4;1;no;54.26
Valdemoro;Pozuelo de Alarcón;2.0;1.0;40620.0;2140.0;A-4,M-40;2;si;68.33
Valdemoro;Rascafría;2.0;1.0;110708.0;5671.0;M-50,M-601,M-604;3;si;70.28
Valdemoro;Rivas-Vaciamadrid;2.18;1.18;31443.0;1470.0;A-4,M-50;2;si;77.0
Valdemoro;San Fernando de Henares;3.0;1.0;35650.0;1830.0;A-4,M-50;2;si;70.13
Valdemoro;San Martín de Valdeiglesias;2.5;1.0;86433.0;4017.0;M-50,M-501;2;si;77.46
Valdemoro;San Martín de la Vega;2.0;1.0;18618.0;1111.0;A-4,M-506;2;no;60.33
Valdemoro;San Sebastián de los Reyes;3.0;1.0;44730.0;2571.0;A-4,M-30;2;no;62.63
Valdemoro;Titulcia;2.5;1.0;14660.0;1046.0;A-4,M-404;2;no;50.46
Valdemoro;Torrejón de Ardoz;2.74;1.23;40390.0;2017.0;A-4,M-50;2;si;72.09
Valdemoro;Torrelaguna;3.0;1.0;85909.0;4041.0;A-4,A-1;2;no;76.53
Valdemoro;Torrelodones;1.75;1.0;57700.0;2474.0;A-4,M-50;2;si;83.96
Valdemoro;Tres Cantos;2.0;1.0;51786.0;2821.0;A-4,M-30,M-607;3;no;66.09
Valdemoro;Villanueva del Pardillo;1.0;1.0;51391.0;2287.0;A-4,M-50;2;si;80.9
Valdeolmos-Alalpardo;Alcobendas;3.0;1.0;19567.0;1533.0;M-123,M-106,Antigua Carretera de Burgos;3;no;45.95
Valdeolmos-Alalpardo;Madrid;2.0;1.0;37212.0;2443.0;M-123,A-1,M-30;3;no;54.84
Valdeolmos-Alalpardo;San Sebastián de los Reyes;3.5;1.0;17819.0;1304.0;M-123,M-106,Antigua Carretera de Burgos;3;no;49.19
Valdepiélagos;Madrid;2.0;1.0;51558.0;3154.0;M-103,M-111,A-1;3;no;58.85
Valdetorres de Jarama;Madrid;3.0;1.0;42002.0;2574.0;M-111,A-1,M-30;3;no;58.74
Valdilecha;Alcalá de Henares;2.0;1.0;25333.0;1840.0;M-224,M-220;2;no;49.56
Velilla de San Antonio;Alcalá de Henares;1.0;1.0;21079.0;1552.0;M-208,M-203,M-300;3;no;48.89
Velilla de San Antonio;Alcobendas;0.0;1.0;33602.0;1974.0;R-3,M-23,A-1;3;no;61.28
Velilla de San Antonio;Aranjuez;3.0;1.0;56389.0;2699.0;M-50,A-4,M-305;3;si;75.21
Velilla de San Antonio;Arganda del Rey;3.0;1.0;11251.0;1041.0;M-208,M-300,Paseo de la Ilusión;3;no;38.91
Velilla de San Antonio;Buitrago del Lozoya;0.0;1.0;86087.0;3349.0;M-50,A-1;2;si;92.54
Velilla de San Antonio;Collado Villalba;1.0;1.0;61284.0;3554.0;R-3,A-6;2;no;62.08
Velilla de San Antonio;Coslada;3.5;1.5;14725.0;1071.0;Calle de Federico García Lorca,R-3;2;no;49.5
Velilla de San Antonio;Getafe;3.0;1.0;29731.0;1687.0;R-3,M-45;2;no;63.44
Velilla de San Antonio;Guadarrama;1.0;1.0;68382.0;3916.0;R-3,A-6;2;no;62.86
Velilla de San Antonio;Las Rozas de Madrid;2.5;1.5;112708.0;5296.0;R-3,M-45,M-501;3;no;76.61
Velilla de San Antonio;Loeches;3.33;1.33;8223.0;578.0;M-217;1;no;51.22
Velilla de San Antonio;Madrid;2.33;1.0;21431.0;1445.0;R-3,M-23;2;no;53.39
Velilla de San Antonio;Mejorada del Campo;2.0;1.0;3881.0;417.0;Calle de Federico García Lorca,M-208,Paseo del Arenero;3;no;33.51
Velilla de San Antonio;Rivas-Vaciamadrid;2.0;1.0;12802.0;935.0;M-208,M-300,A-3;3;si;49.29
Velilla de San Antonio;San Sebastián de los Reyes;3.0;2.0;36993.0;1767.0;M-50;1;si;75.37
Velilla de San Antonio;Torrejón de Ardoz;2.67;1.33;16079.0;1101.0;R-3,M-50,M-206;3;si;52.57
Velilla de San Antonio;Torrelodones;1.0;1.0;49907.0;3067.0;R-3,M-23,A-6;3;no;58.58
Velilla de San Antonio;Torremocha de Jarama;3.0;1.0;67842.0;3478.0;M-50,M-111,M-103;3;si;70.22
Velilla de San Antonio;Valdemoro;3.0;1.0;35442.0;1656.0;M-50,A-4;2;si;77.05
Venturada;Alcobendas;3.0;1.0;37465.0;1698.0;A-1;1;no;79.43
Venturada;Buitrago del Lozoya;2.67;1.0;25725.0;1115.0;A-1;1;no;83.06
Venturada;Collado Villalba;3.0;1.0;47505.0;3113.0;M-608;1;no;54.94
Venturada;Cubas de la Sagra;0.0;1.0;88112.0;3921.0;A-1,A-42;2;si;80.9
Venturada;El Boalo;3.0;1.0;34857.0;2040.0;M-608;1;no;61.51
Venturada;El Molar;3.0;1.0;8881.0;480.0;A-1,M-129;2;no;66.61
Venturada;La Acebeda;3.0;1.0;38120.0;1586.0;A-1;1;no;86.53
Venturada;La Cabrera;3.0;1.0;10047.0;593.0;A-1;1;no;60.99
Venturada;Madrid;2.0;1.0;52763.0;2677.0;A-1;1;no;70.96
Venturada;Moralzarzal;3.0;1.0;41487.0;2536.0;M-608;1;no;58.89
Venturada;Somosierra;0.0;1.0;42358.0;1653.0;A-1;1;no;92.25
Venturada;Soto del Real;3.0;1.0;17389.0;1037.0;M-608;1;no;60.37
Venturada;Torrelaguna;2.0;1.0;9583.0;638.0;N-320;1;si;54.07
Villa del Prado;Aldea del Fresno;4.0;1.0;11049.0;655.0;M-507;1;no;60.73
Villa del Prado;Madrid;3.5;1.17;64013.0;3799.0;M-507,A-5;2;si;60.66
Villa del Prado;Navalcarnero;3.2;1.0;29045.0;1995.0;M-507;1;no;52.41
Villa del Prado;Villamanta;4.0;1.0;19732.0;1211.0;M-507;1;no;58.66
Villaconejos;Alcorcón;0.0;1.0;51497.0;2768.0;M-404,A-4,M-50;3;si;66.98
Villalbilla;Alcalá de Henares;2.0;1.0;9875.0;871.0;M-204,M-300,Paseo de Pastrana;3;no;40.82
Villalbilla;Corpa;3.0;1.0;4690.0;336.0;M-233;1;no;50.25
Villalbilla;Madrid;2.67;1.33;39704.0;2745.0;M-300,A-2;2;si;52.07
Villalbilla;Nuevo Baztán;2.0;1.0;11390.0;840.0;M-204;1;no;48.81
Villalbilla;Pezuela de las Torres;3.0;1.0;12230.0;783.0;M-233,M-225;2;no;56.23
Villalbilla;Torrejón de Ardoz;2.0;1.0;20550.0;1505.0;M-204,M-300,A-2;3;si;49.16
Villalbilla;Villarejo de Salvanés;3.0;1.0;40457.0;2666.0;M-204,M-221,M-231;3;no;54.63
Villamanta;Madrid;4.0;1.0;44645.0;2673.0;M-507,A-5;2;si;60.13
Villamanta;Navalcarnero;4.0;1.0;9677.0;870.0;M-507;1;no;40.04
Villamantilla;Móstoles;3.0;1.0;32200.0;1694.0;M-501,M-856;2;no;68.43
Villamantilla;Navalcarnero;3.0;1.0;15127.0;1225.0;M-530,M-507;2;no;44.45
Villanueva de Perales;Las Rozas de Madrid;3.0;1.0;50512.0;2718.0;M-501,CL-501;2;no;66.9
Villanueva de Perales;Majadahonda;3.0;1.0;35611.0;2046.0;M-501,M-513,M-50;3;si;62.66
Villanueva de Perales;Navalcarnero;3.0;1.0;16290.0;1284.0;M-523,M-600;2;no;45.67
Villanueva de Perales;Sevilla la Nueva;3.0;1.0;8007.0;598.0;M-523;1;no;48.2
Villanueva de la Cañada;Alcalá de Henares;3.0;1.0;66494.0;4227.0;M-503,A-6,A-2;3;si;56.63
Villanueva de la Cañada;Alcobendas;2.0;1.0;46037.0;2940.0;M-503,M-40;2;si;56.37
Villanueva de la Cañada;Alcorcón;2.94;1.29;25035.0;1602.0;M-600,M-501,M-506;3;no;56.26
Villanueva de la Cañada;Aranjuez;2.0;1.0;68957.0;3475.0;M-50,A-4,M-305;3;si;71.44
Villanueva de la Cañada;Boadilla del Monte;3.0;1.0;16659.0;1297.0;M-600,M-513;2;no;46.24
Villanueva de la Cañada;Brunete;2.62;1.12;5006.0;468.0;M-600;1;no;38.51
Villanueva de la Cañada;Collado Villalba;2.0;1.0;26947.0;2143.0;M-600,M-510,M-528;3;no;45.27
Villanueva de la Cañada;El Escorial;2.75;1.0;21311.0;1406.0;M-600;1;no;54.57
Villanueva de la Cañada;Fuenlabrada;2.75;1.17;30544.0;1827.0;M-501,M-506;2;no;60.19
Villanueva de la Cañada;Getafe;2.33;1.17;37675.0;2063.0;M-501,M-506,M-50;3;si;65.74
Villanueva de la Cañada;Guadarrama;4.0;1.0;32880.0;2171.0;M-600;1;no;54.52
Villanueva de la Cañada;Las Rozas de Madrid;2.0;1.0;63257.0;3320.0;M-501;1;no;68.59
Villanueva de la Cañada;Leganés;2.4;1.0;33038.0;2068.0;M-501,M-506,M-50;3;si;57.51
Villanueva de la Cañada;Madrid;3.67;1.5;35602.0;2322.0;M-503;1;no;55.2
Villanueva de la Cañada;Majadahonda;2.43;1.14;16506.0;1290.0;M-503,M-509;2;no;46.06
Villanueva de la Cañada;Móstoles;2.37;1.11;21400.0;1465.0;M-600,M-501,M-856;3;no;52.59
Villanueva de la Cañada;Navacerrada;3.0;1.0;48201.0;2745.0;M-509,A-6,M-601;3;no;63.21
Villanueva de la Cañada;Navalcarnero;2.8;1.6;20275.0;1502.0;M-600;1;no;48.6
Villanueva de la Cañada;Pinto;1.67;1.0;42486.0;2186.0;M-501,M-506,M-50;3;si;69.97
Villanueva de la Cañada;Rivas-Vaciamadrid;4.0;1.33;59748.0;2797.0;M-501,M-506,M-50;3;si;76.9
Villanueva de la Cañada;San Lorenzo de El Escorial;3.33;1.0;23270.0;1732.0;M-600;1;no;48.37
Villanueva de la Cañada;Sevilla la Nueva;2.33;1.67;12673.0;964.0;Calle de la Luna,M-600,Calle Sevillanos;3;no;47.33
Villanueva de la Cañada;Torrejón de Ardoz;3.0;1.0;56234.0;3677.0;M-503,A-6,A-2;3;si;55.06
Villanueva de la Cañada;Torrelodones;3.0;1.0;26249.0;1647.0;M-509,M-50,A-6;3;si;57.37
Villanueva de la Cañada;Valdemorillo;4.28;1.56;9950.0;800.0;M-600;1;no;44.78
Villanueva de la Cañada;Valdemoro;3.0;1.25;48010.0;2433.0;M-501,M-50,A-4;3;si;71.04
Villanueva de la Cañada;Villanueva del Pardillo;2.0;1.0;8268.0;659.0;M-600,M-503,M-509;3;no;45.17
Villanueva de la Cañada;Villarejo de Salvanés;2.0;1.0;90570.0;3944.0;M-50,A-3;2;si;82.67
Villanueva de la Cañada;Villaviciosa de Odón;3.0;1.17;17648.0;1142.0;M-600,M-501,M-506;3;no;55.63
Villanueva del Pardillo;Aranjuez;3.0;1.0;70143.0;3140.0;M-50,A-4;2;si;80.42
Villanueva del Pardillo;Boadilla del Monte;2.0;1.0;15985.0;888.0;M-509,M-50;2;si;64.8
Villanueva del Pardillo;Las Rozas de Madrid;1.67;1.0;70933.0;3679.0;M-600,M-501;2;no;69.41
Villanueva del Pardillo;Leganés;3.0;1.0;31500.0;1807.0;M-509,M-50,M-40;3;si;62.76
Villanueva del Pardillo;Madrid;2.44;1.0;27973.0;1926.0;M-509,M-851,A-6;3;no;52.29
Villanueva del Pardillo;Majadahonda;3.0;1.17;8827.0;699.0;M-509;1;no;45.46
Villanueva del Pardillo;Móstoles;2.0;1.0;26616.0;1359.0;M-509,M-50;2;si;70.51
Villanueva del Pardillo;Villanueva de la Cañada;2.5;1.0;7945.0;605.0;M-509,M-503,M-600;3;no;47.28
